Region,Frequency,Exposure (EVY),Non_Area_Related_Veh_Risk,Location_Type,Local_Authority_Code,Density,Traffic_Flow,Distance_Travelled,Averaged_Density,Distance_Travelled_2,Local_Crimes,Young,Mid,Old,Points_Per_License_Avg,Avg_Drivers,Avg_Pts,Points_Per_License,Drivers,Pts,Local_Schools,Local_CMCs,Nearest_CMC,Nearest_School,Nearest_Incidents,Nearest_Crimes,Local_Incidents_Sev1,Local_Incidents_Sev2,Local_Incidents_Sev3,Incident_Severity_Ratio1,Incident_Severity_Ratio2
2186,0.019462515,51.38082196,0.025038432,Urban minor conurbation,276,2.9,3133,6.985960756,2.9,6.985960756,599.6161616,0.217966381,0.68199657,0.13325258,0.329008444,9298877786,3059409307,0.331684643,16781,5566,6.398989899,10.72222222,8133.957827,820.8020729,2544.825304,4336.995309,21.24242424,402.6515152,2996.479798,0.006210675,0.123955999
2187,0.026836262,37.26301368,0.022600179,Rural town and fringe,276,2.9,3661.030928,7.087525126,2.9,7.087525126,329.7164948,0.213788949,0.686877295,0.132216134,0.329008444,9298877786,3059409307,0.331684643,16781,5566,4.634020619,11.02061856,11480.06158,1009.499798,6801.026756,3470.653193,28.17525773,366.128866,2661.969072,0.009239839,0.129049804
2188,0,38.60821916,0.023982087,Urban city and town,276,2.8,3133,7.021020187,2.8,7.021020187,595.8841463,0.217966381,0.68199657,0.13325258,0.337294068,6119332976,2064014714,0.334020934,13089,4372,5.317073171,7.841463415,8787.469757,837.2328581,2181.507456,8299.554179,12.74390244,215.8292683,1736.567073,0.006483346,0.116294617
2189,0,40.5232876,0.023593316,Urban city and town,276,2.8,3133,7.021020187,2.8,7.021020187,455.0393013,0.217966381,0.68199657,0.13325258,0.337294068,6119332976,2064014714,0.334020934,13089,4372,4.397379913,8.034934498,10494.03123,867.8687795,3112.066025,8545.410831,14.16593886,225.7947598,1794.524017,0.006963598,0.117914751
2190,0,36.4465753,0.03683655,Urban city and town,276,2.8,3133,7.021020187,2.8,7.021020187,487.8054299,0.217966381,0.68199657,0.13325258,0.337294068,6119332976,2064014714,0.334020934,13089,4372,4.167420814,7.932126697,9649.302233,1225.292071,3297.362261,7425.172563,12.31221719,207.9547511,1728.9819,0.006318447,0.112996027
2191,0.02336299,42.8027397,0.02576494,Urban city and town,276,3.7,3133.914798,6.742876303,3.7,6.742876303,263.4529148,0.217715001,0.682137658,0.133386707,0.337807774,4991806564,1686271066,0.322246176,9741,3139,4.838565022,7.013452915,12959.01304,565.0663178,2492.945748,3765.73126,10.22869955,198.103139,1573.654709,0.005747002,0.116929802
2192,0,46.06301365,0.028349561,Urban city and town,276,3.7,3053.150198,6.708492639,3.7,6.708492639,291.0118577,0.216767748,0.682975498,0.133509393,0.337807774,4991806564,1686271066,0.322246176,9741,3139,4.47826087,7.308300395,14017.42303,1002.70275,2379.504027,4897.535513,9.806324111,199.9762846,1610.296443,0.005380958,0.115286441
2193,0.024734025,80.86027405,0.028935598,Rural town and fringe,13,1.3,1690,7.170888479,1.3,7.170888479,64.06844106,0.196305367,0.699687187,0.137893564,0.346378118,4856763230,1682276507,0.407360406,14972,6099,0.608365019,7.102661597,13998.0692,2118.072451,6334.755765,4326.903851,11.09505703,197.1178707,1472.612167,0.006615669,0.124222957
2194,0.058769858,51.0465753,0.035472577,Rural town and fringe,13,1.3,1812.937853,7.203408164,1.3,7.203408164,46.44632768,0.196009574,0.699944835,0.137930439,0.346378118,4856763230,1682276507,0.407360406,14972,6099,0.937853107,8.005649718,12635.5074,1667.476774,10149.12598,4233.800057,11.95480226,212.8700565,1708.412429,0.006186495,0.116268549
2195,0,48.92876712,0.030947555,Rural town and fringe,276,1.3,3126.410959,7.784979945,1.3,7.784979945,618.6255708,0.217867472,0.682077349,0.133273771,0.346378118,4856763230,1682276507,0.407360406,14972,6099,2.680365297,8.776255708,5188.641984,1263.428107,6189.694147,4660.990582,19.57534247,304.3972603,2325.757991,0.007378752,0.122234391
2196,0.064198399,31.15342463,0.026901776,Rural town and fringe,103,1,3856,8.257644958,1,8.257644958,42.59615385,0.175103587,0.701957023,0.166351869,0.297645343,2138301770,636455562.8,0.331611911,9101,3018,2.697115385,0,29222.87509,682.0902621,14149.21205,12085.22152,10.18269231,133.0240385,557.4759615,0.014558031,0.204425915
2197,0.05349161,37.3890411,0.031418179,Rural town and fringe,103,1,3866.409692,8.259750157,1,8.259750157,24.5154185,0.174874175,0.701985881,0.166645191,0.297645343,2138301770,636455562.8,0.331611911,9101,3018,1.603524229,0.022026432,27460.99598,1494.246629,12268.28531,22655.61652,13.44493392,147.6872247,639.3039648,0.016600718,0.201194295
2198,0,27.56164384,0.029651727,Urban city and town,105,26.8,3856,4.975909934,23.38402152,5.111378714,94.95438596,0.146950199,0.706106379,0.200586852,0.308572925,2284657050,704983308.2,0.253770649,12531,3180,6.684210526,1,10272.9222,471.7508028,1645.554427,3484.577,13.98947368,56.67719298,381.1964912,0.030973485,0.15644692
2199,0.032011928,62.4767123,0.025679163,Rural village,103,0.9,3856,8.362979547,0.9,8.362979547,42.16342412,0.175103587,0.701957023,0.166351869,0.344609563,3774086081,1300586155,0.334147641,22514,7523,2.081712062,3.291828794,23572.69018,2196.987736,15133.50398,10723.33965,15.94552529,218.6420233,977.3696498,0.013549713,0.195738429
2200,0.013946735,71.70136984,0.025063935,Urban city and town,103,0.9,3856,8.362979547,0.9,8.362979547,60.3,0.175103587,0.701957023,0.166351869,0.344609563,3774086081,1300586155,0.334147641,22514,7523,4.790322581,8.651612903,17566.61387,553.1664008,2988.288195,12286.77937,13.72903226,321.9032258,1471.525806,0.007599686,0.185803389
2201,0.056473137,70.83013698,0.034260707,Rural village,103,0.9,3856,8.362979547,0.9,8.362979547,56.44014085,0.174734498,0.701935556,0.166916641,0.344609563,3774086081,1300586155,0.334147641,22514,7523,2.838028169,6.338028169,20028.94491,1326.474259,10830.27532,9332.963845,12.56338028,244.9471831,1112.785211,0.01031311,0.192175734
2202,0,56.64657538,0.022253631,Rural village,103,0.9,3856,8.362979547,0.9,8.362979547,65.88481675,0.171293716,0.701769003,0.172124374,0.344609563,3774086081,1300586155,0.334147641,22514,7523,1.151832461,9.664921466,16099.57552,3075.241323,9637.697729,27277.06679,14.80104712,351.6335079,1729.842932,0.007111816,0.175097355
2203,0.016688003,59.92328767,0.022951177,Urban city and town,105,26.8,3856,4.975909934,23.38402152,5.111378714,95.43579767,0.146950199,0.706106379,0.200586852,0.308572925,2284657050,704983308.2,0.253770649,12531,3180,5.766536965,1,9619.263394,455.6023711,2168.839579,4767.677717,13.73151751,56.49027237,379.6770428,0.030527457,0.156150982
2204,0.140465653,14.23835615,0.034727328,Urban city and town,105,26.8,3856,4.975909934,23.38402152,5.111378714,97.8410596,0.146950199,0.706106379,0.200586852,0.308572925,2284657050,704983308.2,0.253770649,12531,3180,5.947019868,1,10107.4723,1107.534032,2432.080286,7322.965435,13,56.62251656,360.9668874,0.030191659,0.161697295
2205,0.05868639,34.07945201,0.030014405,Rural village,105,0.4,3856,9.173780117,3.815978475,6.919177674,20.60732984,0.146950199,0.706106379,0.200586852,0.302853633,2433523370,737001393.6,0.308017928,20080,6185,0.701570681,0.340314136,23060.67384,2316.006298,17295.01059,19909.74721,15.05235602,108.4921466,593.0471204,0.02109669,0.172657139
2206,0.019260197,51.92054789,0.028094803,Rural village,105,0.4,3856,9.173780117,3.815978475,6.919177674,20.83695652,0.150295394,0.705627139,0.19646487,0.302853633,2433523370,737001393.6,0.308017928,20080,6185,0.539855072,0.536231884,20623.18144,3406.002969,13629.85502,15406.8077,14.6557971,111.5507246,503.2210145,0.023516425,0.201095883
2207,0,86.19726028,0.025825882,Rural village,105,0.4,3856,9.173780117,3.815978475,6.919177674,59.85585586,0.149915593,0.705720755,0.196778845,0.302853633,2433523370,737001393.6,0.308017928,20080,6185,0.708708709,1,12061.37389,3230.605621,9121.573602,10556.78688,18.68168168,100.015015,499.0660661,0.030510007,0.191619402
2208,0.028134274,71.0876712,0.029922834,Rural village,105,0.4,3856,9.173780117,3.815978475,6.919177674,71.72847682,0.146950199,0.706106379,0.200586852,0.302853633,2433523370,737001393.6,0.308017928,20080,6185,1.11589404,0.990066225,13945.06734,2093.064125,9110.980694,17988.84212,14.50993377,87.78807947,489.9735099,0.024625816,0.172525249
2209,0,47.29315067,0.026828864,Urban city and town,105,2.5,3856,7.341743054,8.524375989,6.116664071,104.5454545,0.149560275,0.705535742,0.197701042,0.312870896,2100020646,657035342,0.322302837,16953,5464,3.657754011,1,5490.150039,1625.268588,10036.64986,20911.12975,12.3315508,58.47593583,391.197861,0.026944988,0.153502715
2210,0.035733516,55.96986303,0.028200948,Urban city and town,106,2.5,3856,7.341743054,8.524375989,6.116664071,152.3624454,0.18442682,0.697912918,0.159151118,0.312870896,2100020646,657035342,0.322302837,16953,5464,6.030567686,1,2683.943916,840.5807519,2864.691347,24921.57726,13.49344978,62.3231441,404.4323144,0.028093128,0.15788073
2211,0,47.91780819,0.02601056,Urban city and town,106,2.5,3856,7.341743054,8.524375989,6.116664071,132.7673469,0.182643428,0.698302818,0.161122912,0.312870896,2100020646,657035342,0.322302837,16953,5464,3.820408163,1,3205.253025,1234.572367,3799.433643,19715.16585,13.99183673,62.49795918,415.9714286,0.028417957,0.15532785
2212,0,60.13424654,0.023939201,Urban city and town,106,30.8,3856,4.837826786,24.77562401,5.053930049,146.1478599,0.186832561,0.697386954,0.156491229,0.31504567,1978172940,623214819.5,0.321115711,22945,7368,8.918287938,1,1776.352338,572.9233813,1643.021844,28117.80279,12.24513619,51.54474708,333.0856031,0.030846147,0.16074703
2213,0,45.38630132,0.022006472,Urban city and town,106,30.8,3856,4.837826786,24.77562401,5.053930049,151.0727273,0.187623878,0.69721395,0.155616316,0.31504567,1978172940,623214819.5,0.321115711,22945,7368,8.777272727,1,545.0915085,593.9010218,1715.483312,25769.76239,13,51.19545455,346.1681818,0.031683657,0.156421849
2214,0,20.29315066,0.018006892,Urban city and town,106,30.8,3856,4.837826786,24.77562401,5.053930049,150.1857143,0.187623878,0.69721395,0.155616316,0.31504567,1978172940,623214819.5,0.321115711,22945,7368,8.128571429,1,1744.733933,1006.137946,1213.449357,27933.35645,12.56190476,49.72857143,328.9761905,0.032091276,0.159193032
2215,0.007885754,126.8109589,0.018885921,Urban city and town,106,30.8,3856,4.837826786,24.77562401,5.053930049,139.5117845,0.180502561,0.698770873,0.163489945,0.31504567,1978172940,623214819.5,0.321115711,22945,7368,6.976430976,1,2890.11294,496.8183541,2228.058084,30549.74255,10.76094276,48.87878788,321.7340067,0.028129418,0.156306896
2216,0,52.17260275,0.023345296,Rural town and fringe,106,10.6,3856,5.899276846,10.6,5.899276846,82.45859873,0.187623878,0.69721395,0.155616316,0.319306218,1441665507,460332760,0.357512248,7348,2627,0.98089172,1,7308.112937,1719.024589,2590.735938,34174.18001,9.636942675,43.55414013,274.1592357,0.029104767,0.162935609
2217,0,47.6602739,0.027604176,Rural town and fringe,106,10.6,3856,5.899276846,10.6,5.899276846,45.57638889,0.187623878,0.69721395,0.155616316,0.319306218,1441665507,460332760,0.357512248,7348,2627,0.993055556,1,9283.010181,844.9281864,4085.095367,30196.76017,5.243055556,36.43055556,213.3333333,0.020515688,0.163341596
2218,0.030700648,32.57260273,0.022156946,Urban city and town,105,1.3,3856,7.995358471,1.3,7.995358471,110.9489796,0.146950199,0.706106379,0.200586852,0.277226172,1825114151,505969410.3,0.309795268,16314,5054,0.727891156,0.095238095,24471.10517,2556.091901,4141.058627,29465.24958,21.09863946,103.9251701,594.4897959,0.029623601,0.173592805
2219,0.039121115,25.56164385,0.025205739,Urban city and town,105,1.3,3856,7.995358471,1.3,7.995358471,105.1393443,0.146950199,0.706106379,0.200586852,0.277226172,1825114151,505969410.3,0.309795268,16314,5054,0.262295082,0.725409836,22875.56296,3800.125456,4957.700007,40345.57385,20.47131148,96.08606557,550.2868852,0.030685079,0.17466203
2220,0,50.17808219,0.019117687,Urban city and town,105,1.3,3856,7.995358471,1.3,7.995358471,103.5938865,0.146950199,0.706106379,0.200586852,0.277226172,1825114151,505969410.3,0.309795268,16314,5054,1.008733624,0,27009.73202,1980.215052,6484.208185,27463.54153,20.11790393,102.1048035,557.2576419,0.030003055,0.179492363
2221,0.019728663,50.68767121,0.025453551,Rural hamlet and isolated dwellings,105,1.3,3856,7.995358471,1.3,7.995358471,72.07906977,0.146950199,0.706106379,0.200586852,0.277226172,1825114151,505969410.3,0.309795268,16314,5054,1.195348837,0,31805.67616,1819.230676,7906.02753,35382.15322,15.88837209,83.03255814,424.1348837,0.030503609,0.188542692
2222,0,58.88219174,0.025077173,Rural town and fringe,105,2,5201.295374,7.802175649,2,7.802175649,45.06049822,0.147071306,0.703027281,0.205851362,0.239605107,1545330731,370269135.4,0.329603503,4111,1355,2.266903915,0,36620.5296,919.7379561,4980.157465,53480.55655,11.25266904,93.3202847,419.9217082,0.021564996,0.19957141
2223,0.019694599,50.77534245,0.02782346,Rural town and fringe,105,0.7,3866.318777,8.616329061,0.7,8.616329061,96.68122271,0.147091613,0.706080627,0.20042912,0.267195066,2339925515,625216552.5,0.28141136,4648,1308,1.72489083,0.043668122,29943.481,1298.235182,7796.777645,13714.20191,24.49344978,153.0655022,786.8951965,0.025413772,0.184213502
2224,0,25.30958904,0.033665298,Rural town and fringe,105,1.1,3856,8.162360705,1.1,8.162360705,125.1928934,0.146950199,0.706106379,0.200586852,0.275396526,2758501754,759681800.3,0.257528758,15474,3985,5,1,20405.82635,335.5174709,2146.899764,19459.50662,16.43147208,137.8781726,645.8071066,0.020535386,0.192858613
2225,0.06646434,45.13698629,0.033685522,Rural town and fringe,105,1.1,4306.095238,8.253383634,1.1,8.253383634,130.8961039,0.153118542,0.704983101,0.193706728,0.275396526,2758501754,759681800.3,0.257528758,15474,3985,3.242424242,1,18393.57282,1339.509372,7696.516634,20618.75834,18.51515152,138.1428571,664.8614719,0.02240599,0.19043295
2226,0.031511698,31.7342466,0.030801908,Rural town and fringe,213,1.1,5015.415888,8.396829816,1.1,8.396829816,30.94859813,0.164681259,0.702941435,0.180624429,0.275396526,2758501754,759681800.3,0.257528758,15474,3985,1.004672897,0.705607477,23039.288,1424.67093,9686.010603,16832.29883,19.82242991,153.9672897,711.4252336,0.02236067,0.196431288
2227,0,55.10136981,0.023556461,Rural village,105,1.1,3856,8.162360705,1.1,8.162360705,149.7544643,0.146950199,0.706106379,0.200586852,0.275396526,2758501754,759681800.3,0.257528758,15474,3985,1.723214286,0.714285714,23018.99133,2699.235786,10127.94498,12857.13549,18.84821429,131.4642857,710.15625,0.021849008,0.175238203
2228,0.024400842,81.96438354,0.028471784,Urban city and town,256,5.4,6588,7.107425474,7.459914056,6.784592906,901.1071429,0.177093411,0.706949371,0.151349027,0.301626246,13275537455,4004250520,0.380241679,23585,8968,10.41326531,8.12755102,4367.426493,797.56652,1440.930052,4417.597224,26.31632653,340.9540816,2007.372449,0.011068069,0.154632907
2229,0.028801843,173.5999998,0.026355261,Urban city and town,256,5.4,6588,7.107425474,7.459914056,6.784592906,842.9173228,0.177093411,0.706949371,0.151349027,0.301626246,13275537455,4004250520,0.380241679,23585,8968,11.66929134,9.393700787,5036.778794,522.5498058,2537.11299,4398.638089,29.38976378,365.0314961,2165.917323,0.011500843,0.154290858
2230,0.028199482,141.8465753,0.028073634,Urban city and town,256,5.4,6617.037736,7.111145501,7.459914056,6.788311942,837.6150943,0.177014335,0.706992799,0.151401822,0.301626246,13275537455,4004250520,0.380241679,23585,8968,6.701886792,15.45660377,6695.085003,565.6445532,3851.03193,4516.846395,30.66415094,431.7660377,2736.754717,0.009963217,0.146145927
2231,0.035598469,112.3643835,0.029770587,Rural hamlet and isolated dwellings,256,5.4,6588,7.107425474,7.459914056,6.784592906,745.2340426,0.175765593,0.70797915,0.152001371,0.301626246,13275537455,4004250520,0.380241679,23585,8968,3.65106383,11.12340426,6646.993038,1348.733621,5556.690953,9032.157582,25.87234043,390.4638298,2488.387234,0.00906703,0.14418005
2232,0,6.00821919,0.02359961,Urban major conurbation,253,35.7,1701,3.884591351,32.04963185,3.990352232,1690,0.202375854,0.687327702,0.146528219,0.296620826,25217253402,7479962524,0.280326138,17048,4779,23.5625,27.10714286,1167.288595,391.7992812,890.2093588,4153.003778,27.88392857,470.2142857,3446.392857,0.007063897,0.126280194
2233,0.019736664,101.3342465,0.030657891,Urban city and town,256,10.2,6629.04,6.477418821,8.464149789,6.663705033,766.652,0.177025109,0.706959952,0.151401253,0.303496539,11255697644,3416065280,0.342667612,19748,6767,9.124,9.508,4569.15692,697.3120316,3780.563993,6154.205344,24.388,321.82,1894.572,0.010939597,0.155077391
2234,0.024045588,166.3506849,0.02968874,Urban city and town,256,10.2,6588,6.472164443,8.464149789,6.658449477,885.3285714,0.177093411,0.706949371,0.151349027,0.303496539,11255697644,3416065280,0.342667612,19748,6767,10.25,7.485714286,3033.592862,562.661932,1900.633993,5514.15066,21.075,276.8571429,1628.175,0.010942049,0.154472811
2235,0.038516736,129.8136987,0.025133799,Urban city and town,256,10.2,6588,6.472164443,8.464149789,6.658449477,865.0909091,0.172050386,0.710860452,0.153826616,0.303496539,11255697644,3416065280,0.342667612,19748,6767,6.822727273,5.322727273,3948.814393,911.9302811,4282.955936,7402.766601,18.79090909,248.2636364,1550.822727,0.010349624,0.146703134
2236,0.023761474,126.2547945,0.029338789,Urban major conurbation,253,35.7,1701,3.884591351,32.04963185,3.990352232,1458.453782,0.202375854,0.687327702,0.146528219,0.296620826,25217253402,7479962524,0.280326138,17048,4779,19.6302521,21.93697479,2582.978357,384.045663,2016.719472,4380.233037,25.19747899,421.9495798,3011.214286,0.007313116,0.129477448
2237,0,83.6821917,0.028142607,Rural town and fringe,256,1.3,6571.652968,8.527259416,1.69828451,8.260065821,830.6347032,0.177112797,0.706926247,0.151369237,0.308966721,7942486558,2453964030,0.332068711,9489,3151,3.639269406,13.98630137,2558.781518,1366.548385,5653.012879,12846.76385,32.4109589,427.3242009,2694.219178,0.010334868,0.146172021
2238,0.027790468,71.96712318,0.028999316,Rural town and fringe,256,1.3,6573.26749,8.52761287,1.69828451,8.260419243,848.4609054,0.17701048,0.706946412,0.151498918,0.308966721,7942486558,2453964030,0.332068711,9489,3151,2.637860082,7.423868313,2121.990163,1176.656923,4191.765012,13218.25,25.27160494,333.9012346,2081.123457,0.010337108,0.146751493
2239,0,23.55616435,0.034227989,Rural hamlet and isolated dwellings,48,1.3,4015.961165,7.967763063,1.69828451,7.700620797,242.3786408,0.180143637,0.703311024,0.154528849,0.308966721,7942486558,2453964030,0.332068711,9489,3151,1.572815534,5.378640777,6869.640261,1536.816174,16377.5759,14465.65022,17.90291262,216.7572816,1281.038835,0.012099773,0.156696037
